tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037123700,80710,1677,Low Income,No,No,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,3586,10250517,13103.93224
6037123800,82785,2293,Low Income,No,No,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,3587,13919787.92,17428.70676
6037123901,52083,1486,Very Low Income,Yes,No,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,3588,13875662.38,15019.32018
6037123902,78304,1087,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3589,7141609.658,11686.01327
6037124000,85941,2194,Low Income,No,No,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3590,14496033.26,16685.90943
6037124102,48088,1362,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3591,6987058.818,10573.06068
6037124103,45598,573,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,3592,3486434.334,7921.975436
6037124104,41573,1049,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3593,3492293.159,7927.116402
6037124105,52708,839,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3594,3493092.95,7929.038325
6037124201,63750,1080,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3595,10468066.33,13209.63681
6037124203,53409,784,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3596,3490837.555,7927.097669
6037124204,44383,809,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3597,3491071.053,7925.261391
6037124300,43807,1173,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3598,9590084.12,12560.9068
6037124400,88125,1690,Low Income,No,No,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,3599,10416361.87,13080.23848
6037124500,89125,1198,Low Income,No,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3600,8816160.092,14044.06444
6037124600,63370,1292,Low Income,Yes,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3601,12032142.83,14288.9998
6037124700,101719,2559,Above Moderate Income,No,No,No,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3602,14717341.71,17847.45168
6037124902,40668,1543,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3603,3655267.716,8060.471781
6037124903,76780,1546,Low Income,Yes,No,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3604,3341025.856,7810.203187
6037125101,73638,2047,Low Income,Yes,No,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3605,6993775.369,10577.59141
6037125102,108021,855,Above Moderate Income,No,No,No,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3606,6983782.579,10570.90317
6037125200,80915,1832,Low Income,No,No,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3607,14025049.87,15858.56
6037125310,53769,1893,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3608,11345427,19246.44543
6037125321,49560,1527,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3609,2794430.714,6880.716989
6037125322,33818,1352,Extremely Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3610,4016692.221,8863.494638
6037125402,80703,2002,Low Income,No,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3611,7870336.813,11261.8644
6037125403,73654,1330,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3612,1812286.288,6036.392693
6037125404,65778,1507,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3613,2465982.475,8590.474625
6037125501,48647,1601,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3614,4997337.829,9227.596439
6037125502,69397,1929,Low Income,Yes,No,Yes,District 5,Los Angeles - Toluca Lake,SPA 2 - San Fernando,3615,5667867.689,9620.832664
6037125600,72096,1277,Low Income,Yes,No,Yes,District 5,Los Angeles - Toluca Woods,SPA 2 - San Fernando,3616,10980245.72,14762.51436
6037127102,50224,1566,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3617,9245400.714,12295.99978
6037127103,55477,1195,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3618,3094236.278,7528.845238
6037127104,55927,1377,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3619,7664571.445,11264.99525
6037240401,38536,1591,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Vista,SPA 6 - South,3620,7425477.242,11308.99534
6037240402,40903,1171,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Vista,SPA 6 - South,3621,6501801.419,11122.67031
6037240500,37157,1726,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Vista,SPA 6 - South,3622,8737575.608,12255.23531
6037240600,50667,1230,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Green Meadows,SPA 6 - South,3623,7263550.409,11288.20658
6037240700,44587,1673,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Green Meadows,SPA 6 - South,3624,12880469.29,14724.81115
6037240800,41768,1132,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3625,7005454.231,13445.69997
6037240901,52969,597,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3626,3800170.604,10910.43695
6037240902,39375,814,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3627,7585305.742,12509.38919
6037241001,47907,1070,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3628,9747047.557,18114.17898
6037241002,60962,954,Low Income,Yes,No,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3629,7571743.702,12800.30497
6037241110,57766,802,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3630,5238107.035,10529.70539
6037241120,25490,1302,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3631,7149192.079,11601.41601
6037241201,50750,905,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Figueroa Park Square,SPA 6 - South,3632,5231320.475,10180.36548
6037241202,41458,1556,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Figueroa Park Square,SPA 6 - South,3633,12518667.22,14029.29288
6037241300,50417,736,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Figueroa Park Square,SPA 6 - South,3634,5630605.659,9955.382884
6037241400,49375,933,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3635,6166191.255,10706.63839
6037242000,32857,1124,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3636,6922020.083,10404.69973
6037242100,21992,755,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3637,4942033.328,9051.641872
6037242201,33750,1006,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3638,4409735.492,8470.714115
6037242202,25141,723,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3639,4348043.472,11300.80035
6037242300,31875,1318,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3640,6883493.048,11108.15658
6037242600,16662,1381,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3641,5116646.268,9151.556857
6037242700,41731,1426,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3642,10940401.47,14365.05703
6037243001,66406,751,Low Income,Yes,No,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3643,3722265.811,8165.628941
6037243002,56809,571,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3644,4195637.162,8644.360033
6037243100,27353,1457,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3645,6304772.771,10561.39852
6037261102,164219,1487,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,3646,85407661.25,51227.15786
6037261103,202266,709,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,3647,22597179.56,25395.64697
6037261104,217396,633,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,3648,49580283.87,40730.72615
6037261200,178750,1580,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,3649,82038321.54,56064.16523
6037262100,250001,1071,Above Moderate Income,No,No,No,District 3,Los Angeles - Bel Air,SPA 5 - West,3650,94268460.67,66231.93803
6037262200,173472,1672,Above Moderate Income,No,No,No,District 3,Los Angeles - Bel Air,SPA 5 - West,3651,92556288.24,51023.03124
6037262301,231188,809,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,3652,140668877.1,70786.55679
6037262302,200781,1324,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,3653,33189565.13,31673.58828
6037262303,250001,1063,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,3654,27867591.14,27207.24354
6037262400,250001,1101,Above Moderate Income,No,No,No,District 3,Los Angeles - Mandeville Canyon,SPA 5 - West,3655,121143587.9,72274.41007
6037262501,246750,1335,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,3656,17477545.71,19392.94341
6037262601,201094,1290,Above Moderate Income,No,No,No,District 3,Los Angeles - Palisades Highlands,SPA 5 - West,3657,39178592.96,34168.35976
6037262604,187500,2276,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,3658,60968352.43,50692.93846
6037262704,126528,1535,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,3659,19521291.02,24493.05013
6037262706,158625,1343,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,3660,23157872.03,21210.20583
6037262802,182042,1307,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,3661,35627253.87,36744.70469
6037264000,196250,1257,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,3662,20114439.2,22839.60365
6037264102,107228,1699,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,3663,4343038.615,10171.08101
6037500402,61505,1239,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3664,14350764.88,15350.41937
6037500403,83438,1068,Low Income,No,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3665,23460662.59,30314.81972
6037500404,77028,1277,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3666,12678405.71,14823.55731
6037500500,62031,834,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3667,7379755.248,11311.34363
6037500600,65577,1210,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3668,12724259.98,14569.55967
6037500700,68750,1853,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3669,35241370.25,25373.15177
6037500800,74688,1343,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3670,20975062.78,18941.37897
6037500900,49375,1851,Very Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3671,17221472.5,17003.41929
6037501001,85800,766,Low Income,No,No,Yes,District 4,Unincorporated - West Whittier/Los Nietos,SPA 7 - East,3672,7582501.59,11518.79663
6037501002,94527,1374,Low Income,No,No,Yes,District 4,Unincorporated - West Whittier/Los Nietos,SPA 7 - East,3673,15811345.86,16611.42767
6037501200,99107,1384,Above Moderate Income,No,No,No,District 4,City of Whittier,SPA 7 - East,3674,15040517,17175.30694
6037501301,77868,1102,Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3675,9372790.71,15675.69017
6037501302,51587,1469,Very Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3676,12331579.04,15170.12432
6037501400,43656,1251,Very Low Income,Yes,Yes,Yes,District 4,City of Whittier,SPA 7 - East,3677,11501230.69,15043.69673
6037501501,106713,831,Above Moderate Income,No,No,No,District 4,Unincorporated - Whittier,SPA 7 - East,3678,68589129.55,47278.68888
6037501503,70208,1818,Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3679,8646074.903,12364.78041
6037501504,37149,1474,Very Low Income,Yes,Yes,Yes,District 4,City of Whittier,SPA 7 - East,3680,8017253.678,12470.47192
6037501600,80246,2247,Low Income,No,No,Yes,District 4,City of Whittier,SPA 7 - East,3681,111025321.4,49247.81864
6037501700,83438,1286,Low Income,No,No,Yes,District 4,City of Whittier,SPA 7 - East,3682,14999159.84,17073.74548
6037501802,70329,1216,Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3683,8442812.893,13909.92286
6037501803,41957,1362,Very Low Income,Yes,Yes,Yes,District 4,City of Whittier,SPA 7 - East,3684,6334499.943,11114.47072
6037501804,48409,718,Very Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3685,5723007.609,11130.78935
6037501900,86103,1240,Low Income,No,No,Yes,District 4,City of Whittier,SPA 7 - East,3686,14987292.5,16924.25367
6037502003,70855,696,Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3687,6903407.809,10649.51292
6037502004,80076,964,Low Income,No,No,Yes,District 4,City of Whittier,SPA 7 - East,3688,14456303.84,17517.71081
6037502005,66194,1262,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3689,11226423.1,16147.7963
6037502100,59125,1627,Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3690,20833904.97,21138.41851
6037502200,82188,1881,Low Income,No,No,Yes,District 4,Unincorporated - West Whittier/Los Nietos,SPA 7 - East,3691,18747085.87,18222.43108
6037502303,62729,2045,Low Income,Yes,No,Yes,District 4,Unincorporated - West Whittier/Los Nietos,SPA 7 - East,3692,25464835.49,21621.86636
6037502401,54847,1348,Very Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3693,10123449.32,13238.43787
6037502402,81458,988,Low Income,No,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3694,9789499.468,12943.99705
6037502500,71250,1134,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3695,41276040.41,28169.62439
6037502602,56500,1254,Very Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3696,13680196.69,16374.16857
6037502603,99625,809,Above Moderate Income,No,No,No,District 4,City of Pico Rivera,SPA 7 - East,3697,10626447.24,14097.64052
6037502604,100918,1135,Above Moderate Income,No,No,No,District 4,City of Pico Rivera,SPA 7 - East,3698,10443184.69,16994.47089
6037502700,75208,1879,Low Income,Yes,No,Yes,District 4,City of Santa Fe Springs,SPA 7 - East,3699,74263853.97,43855.3254
6037502801,85859,1695,Low Income,No,No,Yes,District 4,City of Santa Fe Springs,SPA 7 - East,3700,23981384.43,19713.53549
6037502901,92101,1561,Low Income,No,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3701,13399371.01,15020.26365
6037503000,76528,1419,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3702,14255367.12,15974.31966
6037503103,79958,1259,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3703,11546056.89,15328.9245
6037503104,69643,664,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3704,5939774.964,10922.84945
6037503105,70568,920,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3705,12024455.69,16757.92354
6037503106,71098,1175,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3706,9955305.315,14490.24652
6037503201,97639,1028,Above Moderate Income,No,No,No,District 4,Unincorporated - South Whittier,SPA 7 - East,3707,14511048.77,15123.5329
6037702102,96724,3628,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,3708,9506242.06,13118.11235
6037702201,97642,2062,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,3709,12958863.09,15186.02708
6037702202,120268,1767,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,3710,10861256.55,13823.86672
6037702300,101014,2887,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,3711,27881109.19,21112.11093
6037702400,98656,1935,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,3712,21577030.23,23594.31421
6037702501,126875,2169,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,3713,14580560.09,15468.92957
6037702502,89926,2137,Low Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,3714,19535183.03,25393.48453
6037702600,110285,2581,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,3715,23564257.6,23632.56217
6037702700,122188,1272,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,3716,14571730.81,17411.60732
6037702801,84207,2068,Low Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,3717,12920974.87,14939.81152
6037702802,91743,997,Low Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,3718,6280920.613,15114.50502
6037702803,81184,1122,Low Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,3719,9086121.841,27321.20754
6037702900,120437,5617,Above Moderate Income,No,No,No,District 2,Unincorporated - Marina del Rey,SPA 5 - West,3720,40658542.4,25781.56671
6037703002,101264,2796,Above Moderate Income,No,No,No,District 2,Unincorporated - Ladera Heights,SPA 5 - West,3721,35357695.67,27551.11384
6037703003,95613,3097,Moderate Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,3722,21768486.62,25008.23921
6037703100,96270,2669,Above Moderate Income,No,No,No,District 2,Unincorporated - View Park/Windsor Hills,SPA 6 - South,3723,28676482.2,26345.53168
6037703200,95722,2301,Moderate Income,No,No,Yes,District 2,Unincorporated - View Park/Windsor Hills,SPA 6 - South,3724,22625110.21,21701.83155
6037800101,152206,1950,Above Moderate Income,No,No,No,District 3,City of Calabasas,SPA 2 - San Fernando,3725,87056652.69,52682.20477
6037800103,120114,1199,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3726,198324394.5,77787.53156
6037800104,149318,1314,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3727,369076018.5,145158.4067
6037800202,195599,2097,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3728,294660165.9,87412.65519
6037800204,161144,1749,Above Moderate Income,No,No,No,District 3,City of Calabasas,SPA 2 - San Fernando,3729,86328419.9,57281.38396
6037800205,105130,1616,Above Moderate Income,No,No,No,District 3,City of Calabasas,SPA 2 - San Fernando,3730,14292445.31,18526.2551
6037800206,236709,1171,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3731,99720518.86,49071.39304
6037800324,132340,2496,Above Moderate Income,No,No,No,District 3,City of Agoura Hills,SPA 2 - San Fernando,3732,38634006.06,32018.39497
6037800325,146649,1430,Above Moderate Income,No,No,No,District 3,City of Westlake Village,SPA 2 - San Fernando,3733,24891021.93,24960.39744
6037800328,225819,369,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3734,103569343,39695.27049
6037800333,92635,1036,Low Income,No,No,Yes,District 3,City of Agoura Hills,SPA 2 - San Fernando,3735,13837231.2,18297.69086
6037800334,107672,1346,Above Moderate Income,No,No,No,District 3,City of Agoura Hills,SPA 2 - San Fernando,3736,50985329.59,33213.0992
6037901210,74219,656,Low Income,Yes,No,Yes,District 5,Unincorporated - Elizabeth Lake,SPA 1 - Antelope Valley,3737,247826689.8,98464.225
6037800335,124167,1896,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3738,759982316.1,199829.2977
6037800336,174682,1199,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,3739,213099763.7,78536.81951
6037800337,74663,1730,Low Income,Yes,No,Yes,District 3,City of Calabasas,SPA 2 - San Fernando,3740,30005379.75,30787.79722
6037800338,170259,2039,Above Moderate Income,No,No,No,District 3,City of Agoura Hills,SPA 2 - San Fernando,3741,68321026.83,43385.70777
6037800406,149048,950,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 5 - West,3742,976025588.5,183400.0599
6037800410,150469,514,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 5 - West,3743,398549061.5,115553.7696
